Country,State,State lgd code,Year,Gender,Age group,Type of area,Labour Force Participation Rate (LFPR)_avg,Labour Force Participation Rate (LFPR)_max,Labour Force Participation Rate (LFPR)_min,Labour Force Participation Rate (LFPR)_sum,Labour Force Participation Rate (LFPR)_count,Labour Force Participation Rate (LFPR)_stddev,Labour Force Participation Rate (LFPR)_LandAreaWeight,Labour Force Participation Rate (LFPR)_TotalPopulationWeight,Labour Force Participation Rate (LFPR)_NumberOfHouseholdsWeight,Labour Force Participation Rate (LFPR)_TotalPopulationMaleWeight,Labour Force Participation Rate (LFPR)_TotalPopulationFemaleWeight
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",female,15 years and above,rural,20.3,20.3,20.3,20.3,1,,,20.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",female,15 years and above,rural + urban,18.1,18.1,18.1,18.1,1,,,18.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",female,15 years and above,urban,12.3,12.3,12.3,12.3,1,,,12.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",female,All Ages,rural,15.4,15.4,15.4,15.4,1,,,15.4,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",female,All Ages,rural + urban,13.7,13.7,13.7,13.7,1,,,13.7,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",female,All Ages,urban,9.5,9.5,9.5,9.5,1,,,9.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",male,15-29,rural,43.1,43.1,43.1,43.1,1,,,43.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",male,15-29,rural + urban,44.4,44.4,44.4,44.4,1,,,44.4,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",male,15-29,urban,47.2,47.2,47.2,47.2,1,,,47.2,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",male,15-59,rural,74.3,74.3,74.3,74.3,1,,,74.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",male,15-59,rural + urban,74.6,74.6,74.6,74.6,1,,,74.6,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",male,15-59,urban,75.3,75.3,75.3,75.3,1,,,75.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",male,15 years and above,rural,69.1,69.1,69.1,69.1,1,,,69.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",male,15 years and above,rural + urban,69.8,69.8,69.8,69.8,1,,,69.8,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",male,15 years and above,urban,71.3,71.3,71.3,71.3,1,,,71.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",male,All Ages,rural,51.1,51.1,51.1,51.1,1,,,51.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",male,All Ages,rural + urban,52.3,52.3,52.3,52.3,1,,,52.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",male,All Ages,urban,55.3,55.3,55.3,55.3,1,,,55.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",person,15-29,rural,27.4,27.4,27.4,27.4,1,,27.4,27.4,27.4,27.4,27.4
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",person,15-29,rural + urban,28.5,28.5,28.5,28.5,1,,28.5,28.5,28.5,28.5,28.5
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",person,15-29,urban,31.1,31.1,31.1,31.1,1,,31.1,31.1,31.1,31.1,31.1
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",person,15-59,rural,48.0,48.0,48.0,48.0,1,,48.0,48.0,48.0,48.0,48.0
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",person,15-59,rural + urban,47.2,47.2,47.2,47.2,1,,47.2,47.2,47.2,47.2,47.2
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",person,15-59,urban,45.5,45.5,45.5,45.5,1,,45.5,45.5,45.5,45.5,45.5
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",person,15 years and above,rural,44.5,44.5,44.5,44.5,1,,44.5,44.5,44.5,44.5,44.5
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",person,15 years and above,rural + urban,43.9,43.9,43.9,43.9,1,,43.9,43.9,43.9,43.9,43.9
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",person,15 years and above,urban,42.5,42.5,42.5,42.5,1,,42.5,42.5,42.5,42.5,42.5
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",person,All Ages,rural,33.3,33.3,33.3,33.3,1,,33.3,33.3,33.3,33.3,33.3
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",person,All Ages,rural + urban,33.2,33.2,33.2,33.2,1,,33.2,33.2,33.2,33.2,33.2
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2017",person,All Ages,urban,32.9,32.9,32.9,32.9,1,,32.9,32.9,32.9,32.9,32.9
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",female,15-29,rural,15.4,15.4,15.4,15.4,1,,,15.4,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",female,15-29,rural + urban,16.1,16.1,16.1,16.1,1,,,16.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",female,15-29,urban,18.1,18.1,18.1,18.1,1,,,18.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",female,15-59,rural,23.2,23.2,23.2,23.2,1,,,23.2,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",female,15-59,rural + urban,21.6,21.6,21.6,21.6,1,,,21.6,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",female,15-59,urban,17.4,17.4,17.4,17.4,1,,,17.4,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",female,15 years and above,rural,20.8,20.8,20.8,20.8,1,,,20.8,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",female,15 years and above,rural + urban,19.4,19.4,19.4,19.4,1,,,19.4,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",female,15 years and above,urban,15.5,15.5,15.5,15.5,1,,,15.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",female,All Ages,rural,16.1,16.1,16.1,16.1,1,,,16.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",female,All Ages,rural + urban,15.0,15.0,15.0,15.0,1,,,15.0,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",female,All Ages,urban,11.8,11.8,11.8,11.8,1,,,11.8,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",male,15-29,rural,48.9,48.9,48.9,48.9,1,,,48.9,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",male,15-29,rural + urban,51.3,51.3,51.3,51.3,1,,,51.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",male,15-29,urban,56.4,56.4,56.4,56.4,1,,,56.4,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",male,15-59,rural,74.9,74.9,74.9,74.9,1,,,74.9,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",male,15-59,rural + urban,75.8,75.8,75.8,75.8,1,,,75.8,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",male,15-59,urban,77.7,77.7,77.7,77.7,1,,,77.7,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",male,15 years and above,rural,71.3,71.3,71.3,71.3,1,,,71.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",male,15 years and above,rural + urban,71.7,71.7,71.7,71.7,1,,,71.7,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",male,15 years and above,urban,72.7,72.7,72.7,72.7,1,,,72.7,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",male,All Ages,rural,52.3,52.3,52.3,52.3,1,,,52.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",male,All Ages,rural + urban,53.0,53.0,53.0,53.0,1,,,53.0,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",male,All Ages,urban,54.6,54.6,54.6,54.6,1,,,54.6,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",person,15-29,rural,31.5,31.5,31.5,31.5,1,,31.5,31.5,31.5,31.5,31.5
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",person,15-29,rural + urban,33.9,33.9,33.9,33.9,1,,33.9,33.9,33.9,33.9,33.9
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",person,15-29,urban,40.1,40.1,40.1,40.1,1,,40.1,40.1,40.1,40.1,40.1
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",person,15-59,rural,48.4,48.4,48.4,48.4,1,,48.4,48.4,48.4,48.4,48.4
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",person,15-59,rural + urban,48.6,48.6,48.6,48.6,1,,48.6,48.6,48.6,48.6,48.6
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",person,15-59,urban,49.2,49.2,49.2,49.2,1,,49.2,49.2,49.2,49.2,49.2
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",person,15 years and above,rural,45.4,45.4,45.4,45.4,1,,45.4,45.4,45.4,45.4,45.4
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",person,15 years and above,rural + urban,45.4,45.4,45.4,45.4,1,,45.4,45.4,45.4,45.4,45.4
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",person,15 years and above,urban,45.6,45.6,45.6,45.6,1,,45.6,45.6,45.6,45.6,45.6
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",person,All Ages,rural,34.2,34.2,34.2,34.2,1,,34.2,34.2,34.2,34.2,34.2
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",person,All Ages,rural + urban,34.3,34.3,34.3,34.3,1,,34.3,34.3,34.3,34.3,34.3
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2018",person,All Ages,urban,34.3,34.3,34.3,34.3,1,,34.3,34.3,34.3,34.3,34.3
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",female,15-29,rural,26.4,26.4,26.4,26.4,1,,,26.4,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",female,15-29,rural + urban,23.8,23.8,23.8,23.8,1,,,23.8,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",female,15-29,urban,17.5,17.5,17.5,17.5,1,,,17.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",female,15-59,rural,40.9,40.9,40.9,40.9,1,,,40.9,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",female,15-59,rural + urban,34.8,34.8,34.8,34.8,1,,,34.8,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",female,15-59,urban,19.5,19.5,19.5,19.5,1,,,19.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",female,15 years and above,rural,37.3,37.3,37.3,37.3,1,,,37.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",female,15 years and above,rural + urban,31.8,31.8,31.8,31.8,1,,,31.8,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",female,15 years and above,urban,17.5,17.5,17.5,17.5,1,,,17.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",female,All Ages,rural,28.8,28.8,28.8,28.8,1,,,28.8,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",female,All Ages,rural + urban,24.8,24.8,24.8,24.8,1,,,24.8,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",female,All Ages,urban,13.9,13.9,13.9,13.9,1,,,13.9,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",male,15-29,rural,58.0,58.0,58.0,58.0,1,,,58.0,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",male,15-29,rural + urban,58.4,58.4,58.4,58.4,1,,,58.4,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",male,15-29,urban,59.7,59.7,59.7,59.7,1,,,59.7,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",male,15-59,rural,78.1,78.1,78.1,78.1,1,,,78.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",male,15-59,rural + urban,78.6,78.6,78.6,78.6,1,,,78.6,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",male,15-59,urban,79.9,79.9,79.9,79.9,1,,,79.9,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",male,15 years and above,rural,74.6,74.6,74.6,74.6,1,,,74.6,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",male,15 years and above,rural + urban,74.6,74.6,74.6,74.6,1,,,74.6,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",male,15 years and above,urban,74.5,74.5,74.5,74.5,1,,,74.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",male,All Ages,rural,56.5,56.5,56.5,56.5,1,,,56.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",male,All Ages,rural + urban,56.5,56.5,56.5,56.5,1,,,56.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",male,All Ages,urban,56.5,56.5,56.5,56.5,1,,,56.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",person,15-29,rural,43.6,43.6,43.6,43.6,1,,43.6,43.6,43.6,43.6,43.6
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",person,15-29,rural + urban,42.3,42.3,42.3,42.3,1,,42.3,42.3,42.3,42.3,42.3
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",person,15-29,urban,38.9,38.9,38.9,38.9,1,,38.9,38.9,38.9,38.9,38.9
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",person,15-59,rural,59.9,59.9,59.9,59.9,1,,59.9,59.9,59.9,59.9,59.9
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",person,15-59,rural + urban,57.1,57.1,57.1,57.1,1,,57.1,57.1,57.1,57.1,57.1
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",person,15-59,urban,50.0,50.0,50.0,50.0,1,,50.0,50.0,50.0,50.0,50.0
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",person,15 years and above,rural,56.1,56.1,56.1,56.1,1,,56.1,56.1,56.1,56.1,56.1
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",male,15-29,rural + urban,56.3,56.3,56.3,56.3,1,,,56.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",person,15 years and above,rural + urban,53.4,53.4,53.4,53.4,1,,53.4,53.4,53.4,53.4,53.4
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",person,15 years and above,urban,46.1,46.1,46.1,46.1,1,,46.1,46.1,46.1,46.1,46.1
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",person,All Ages,rural,43.0,43.0,43.0,43.0,1,,43.0,43.0,43.0,43.0,43.0
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",person,All Ages,rural + urban,41.0,41.0,41.0,41.0,1,,41.0,41.0,41.0,41.0,41.0
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2019",person,All Ages,urban,35.9,35.9,35.9,35.9,1,,35.9,35.9,35.9,35.9,35.9
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",female,15-29,rural,22.9,22.9,22.9,22.9,1,,,22.9,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",female,15-29,rural + urban,19.6,19.6,19.6,19.6,1,,,19.6,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",female,15-29,urban,11.4,11.4,11.4,11.4,1,,,11.4,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",female,15-59,rural,38.5,38.5,38.5,38.5,1,,,38.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",female,15-59,rural + urban,33.3,33.3,33.3,33.3,1,,,33.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",female,15-59,urban,21.2,21.2,21.2,21.2,1,,,21.2,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",female,15 years and above,rural,36.5,36.5,36.5,36.5,1,,,36.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",female,15 years and above,rural + urban,31.5,31.5,31.5,31.5,1,,,31.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",female,15 years and above,urban,19.3,19.3,19.3,19.3,1,,,19.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",female,All Ages,rural,28.4,28.4,28.4,28.4,1,,,28.4,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",female,All Ages,rural + urban,24.7,24.7,24.7,24.7,1,,,24.7,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",female,All Ages,urban,15.6,15.6,15.6,15.6,1,,,15.6,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",male,15-29,rural,57.0,57.0,57.0,57.0,1,,,57.0,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",male,15-29,urban,54.8,54.8,54.8,54.8,1,,,54.8,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",male,15-59,rural,78.0,78.0,78.0,78.0,1,,,78.0,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",male,15-59,rural + urban,77.8,77.8,77.8,77.8,1,,,77.8,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",male,15-59,urban,77.4,77.4,77.4,77.4,1,,,77.4,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",male,15 years and above,rural,73.1,73.1,73.1,73.1,1,,,73.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",male,15 years and above,rural + urban,72.5,72.5,72.5,72.5,1,,,72.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",male,15 years and above,urban,71.1,71.1,71.1,71.1,1,,,71.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",male,All Ages,rural,53.5,53.5,53.5,53.5,1,,,53.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",male,All Ages,rural + urban,54.3,54.3,54.3,54.3,1,,,54.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",male,All Ages,urban,56.3,56.3,56.3,56.3,1,,,56.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",person,15-29,rural,40.7,40.7,40.7,40.7,1,,40.7,40.7,40.7,40.7,40.7
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",person,15-29,rural + urban,39.1,39.1,39.1,39.1,1,,39.1,39.1,39.1,39.1,39.1
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",person,15-29,urban,35.3,35.3,35.3,35.3,1,,35.3,35.3,35.3,35.3,35.3
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",person,15-59,rural,58.3,58.3,58.3,58.3,1,,58.3,58.3,58.3,58.3,58.3
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",person,15-59,rural + urban,55.9,55.9,55.9,55.9,1,,55.9,55.9,55.9,55.9,55.9
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",person,15-59,urban,50.5,50.5,50.5,50.5,1,,50.5,50.5,50.5,50.5,50.5
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",person,15 years and above,rural,54.8,54.8,54.8,54.8,1,,54.8,54.8,54.8,54.8,54.8
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",male,15-29,rural + urban,56.3,56.3,56.3,56.3,1,,,56.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",person,15 years and above,rural + urban,52.3,52.3,52.3,52.3,1,,52.3,52.3,52.3,52.3,52.3
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",person,15 years and above,urban,46.3,46.3,46.3,46.3,1,,46.3,46.3,46.3,46.3,46.3
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",person,All Ages,rural,41.4,41.4,41.4,41.4,1,,41.4,41.4,41.4,41.4,41.4
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",person,All Ages,rural + urban,40.1,40.1,40.1,40.1,1,,40.1,40.1,40.1,40.1,40.1
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2020",person,All Ages,urban,37.0,37.0,37.0,37.0,1,,37.0,37.0,37.0,37.0,37.0
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",female,15-29,rural,22.9,22.9,22.9,22.9,1,,,22.9,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",female,15-29,rural + urban,22.6,22.6,22.6,22.6,1,,,22.6,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",female,15-29,urban,21.7,21.7,21.7,21.7,1,,,21.7,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",female,15-59,rural,39.0,39.0,39.0,39.0,1,,,39.0,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",female,15-59,rural + urban,34.6,34.6,34.6,34.6,1,,,34.6,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",female,15-59,urban,21.3,21.3,21.3,21.3,1,,,21.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",female,15 years and above,rural,38.0,38.0,38.0,38.0,1,,,38.0,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",female,15 years and above,rural + urban,33.1,33.1,33.1,33.1,1,,,33.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",female,15 years and above,urban,18.8,18.8,18.8,18.8,1,,,18.8,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",female,All Ages,rural,29.7,29.7,29.7,29.7,1,,,29.7,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",female,All Ages,rural + urban,26.1,26.1,26.1,26.1,1,,,26.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",female,All Ages,urban,15.1,15.1,15.1,15.1,1,,,15.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",male,15-29,rural,56.7,56.7,56.7,56.7,1,,,56.7,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",male,15-29,urban,55.2,55.2,55.2,55.2,1,,,55.2,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",male,15-59,rural,75.8,75.8,75.8,75.8,1,,,75.8,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",male,15-59,rural + urban,76.1,76.1,76.1,76.1,1,,,76.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",male,15-59,urban,76.9,76.9,76.9,76.9,1,,,76.9,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",male,15 years and above,rural,72.3,72.3,72.3,72.3,1,,,72.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",male,15 years and above,rural + urban,71.7,71.7,71.7,71.7,1,,,71.7,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",male,15 years and above,urban,70.2,70.2,70.2,70.2,1,,,70.2,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",male,All Ages,rural,54.0,54.0,54.0,54.0,1,,,54.0,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",male,All Ages,rural + urban,54.3,54.3,54.3,54.3,1,,,54.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",male,All Ages,urban,55.0,55.0,55.0,55.0,1,,,55.0,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",person,15-29,rural,41.3,41.3,41.3,41.3,1,,41.3,41.3,41.3,41.3,41.3
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",person,15-29,rural + urban,40.9,40.9,40.9,40.9,1,,40.9,40.9,40.9,40.9,40.9
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",person,15-29,urban,39.7,39.7,39.7,39.7,1,,39.7,39.7,39.7,39.7,39.7
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",person,15-59,rural,57.8,57.8,57.8,57.8,1,,57.8,57.8,57.8,57.8,57.8
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",person,15-59,rural + urban,55.9,55.9,55.9,55.9,1,,55.9,55.9,55.9,55.9,55.9
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",person,15-59,urban,50.3,50.3,50.3,50.3,1,,50.3,50.3,50.3,50.3,50.3
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",person,15 years and above,rural,55.3,55.3,55.3,55.3,1,,55.3,55.3,55.3,55.3,55.3
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2022",male,15-29,rural + urban,56.3,56.3,56.3,56.3,1,,,56.3,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",person,15 years and above,rural + urban,52.8,52.8,52.8,52.8,1,,52.8,52.8,52.8,52.8,52.8
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",person,15 years and above,urban,45.5,45.5,45.5,45.5,1,,45.5,45.5,45.5,45.5,45.5
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",person,All Ages,rural,42.3,42.3,42.3,42.3,1,,42.3,42.3,42.3,42.3,42.3
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",person,All Ages,rural + urban,40.8,40.8,40.8,40.8,1,,40.8,40.8,40.8,40.8,40.8
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2021",person,All Ages,urban,36.1,36.1,36.1,36.1,1,,36.1,36.1,36.1,36.1,36.1
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2022",female,15-29,rural,35.9,35.9,35.9,35.9,1,,,35.9,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2022",female,15-29,rural + urban,30.5,30.5,30.5,30.5,1,,,30.5,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2022",female,15-29,urban,13.6,13.6,13.6,13.6,1,,,13.6,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2022",female,15-59,rural,49.0,49.0,49.0,49.0,1,,,49.0,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2022",female,15-59,rural + urban,41.1,41.1,41.1,41.1,1,,,41.1,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2022",female,15-59,urban,18.2,18.2,18.2,18.2,1,,,18.2,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2022",female,15 years and above,rural,45.7,45.7,45.7,45.7,1,,,45.7,,,
India,Uttarakhand,5,"Agriculture Year (Jul - Jun), 2022",female,15 years and above,rural + urban,38.7,38.7,38.7,38.7,1,,,38.7,,,
